series,test,start,end,hours,min,max,before,after,classification
rain_toelz,frozen,2021-09-11 03:00:00+00:00,2021-09-15 18:00:00+00:00,112,0.0,0.0,0.1,2.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-09-17 08:00:00+00:00,2021-09-19 15:00:00+00:00,56,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-09-20 12:00:00+00:00,2021-09-26 18:00:00+00:00,151,0.0,0.0,0.1,23.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-09-27 04:00:00+00:00,2021-09-28 05:00:00+00:00,26,0.0,0.0,0.5,1.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-09-30 01:00:00+00:00,2021-10-04 13:00:00+00:00,109,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-10-06 09:00:00+00:00,2021-10-07 08:00:00+00:00,24,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-10-08 04:00:00+00:00,2021-10-12 00:00:00+00:00,93,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-10-13 16:00:00+00:00,2021-10-21 07:00:00+00:00,184,0.0,0.0,1.5,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-10-22 06:00:00+00:00,2021-11-01 10:00:00+00:00,245,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-11-04 10:00:00+00:00,2021-11-07 21:00:00+00:00,84,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-11-08 06:00:00+00:00,2021-11-13 16:00:00+00:00,131,0.0,0.0,0.6,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-11-14 09:00:00+00:00,2021-11-17 04:00:00+00:00,68,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-11-17 23:00:00+00:00,2021-11-22 10:00:00+00:00,108,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-11-23 01:00:00+00:00,2021-11-26 07:00:00+00:00,79,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-12-07 10:00:00+00:00,2021-12-08 20:00:00+00:00,35,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-12-13 13:00:00+00:00,2021-12-14 19:00:00+00:00,31,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-12-14 22:00:00+00:00,2021-12-23 17:00:00+00:00,212,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2021-12-30 17:00:00+00:00,2022-01-04 05:00:00+00:00,109,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-01-06 11:00:00+00:00,2022-01-07 18:00:00+00:00,32,0.0,0.0,0.6,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-01-11 02:00:00+00:00,2022-01-16 17:00:00+00:00,136,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-01-18 08:00:00+00:00,2022-01-20 03:00:00+00:00,44,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-01-23 11:00:00+00:00,2022-01-27 22:00:00+00:00,108,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-01-28 19:00:00+00:00,2022-01-29 23:00:00+00:00,29,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-03 07:00:00+00:00,2022-02-05 01:00:00+00:00,43,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-05 06:00:00+00:00,2022-02-06 20:00:00+00:00,39,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-07 08:00:00+00:00,2022-02-11 03:00:00+00:00,92,0.0,0.0,0.2,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-11 12:00:00+00:00,2022-02-15 02:00:00+00:00,87,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-17 15:00:00+00:00,2022-02-18 22:00:00+00:00,32,0.0,0.0,0.3,3.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-19 03:00:00+00:00,2022-02-20 04:00:00+00:00,26,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-23 07:00:00+00:00,2022-02-25 00:00:00+00:00,42,0.0,0.0,0.7,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-02-26 10:00:00+00:00,2022-03-15 14:00:00+00:00,413,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-03-16 11:00:00+00:00,2022-03-30 14:00:00+00:00,340,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-04-03 20:00:00+00:00,2022-04-05 06:00:00+00:00,35,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-04-10 16:00:00+00:00,2022-04-15 02:00:00+00:00,107,0.0,0.0,0.6,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-04-15 09:00:00+00:00,2022-04-16 12:00:00+00:00,28,0.0,0.0,0.9,1.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-04-16 17:00:00+00:00,2022-04-24 10:00:00+00:00,186,0.0,0.0,0.3,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-04-27 05:00:00+00:00,2022-04-30 10:00:00+00:00,78,0.0,0.0,0.7,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-01 10:00:00+00:00,2022-05-02 15:00:00+00:00,30,0.0,0.0,0.3,1.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-04 22:00:00+00:00,2022-05-05 21:00:00+00:00,24,0.0,0.0,0.2,1.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-08 20:00:00+00:00,2022-05-12 22:00:00+00:00,99,0.0,0.0,0.8,0.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-14 02:00:00+00:00,2022-05-16 10:00:00+00:00,57,0.0,0.0,2.4,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-16 22:00:00+00:00,2022-05-19 23:00:00+00:00,74,0.0,0.0,1.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-21 06:00:00+00:00,2022-05-23 13:00:00+00:00,56,0.0,0.0,1.6,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-25 10:00:00+00:00,2022-05-27 20:00:00+00:00,59,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-28 09:00:00+00:00,2022-05-29 13:00:00+00:00,29,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-05-29 18:00:00+00:00,2022-05-31 14:00:00+00:00,45,0.0,0.0,1.8,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-02 07:00:00+00:00,2022-06-03 15:00:00+00:00,33,0.0,0.0,0.2,1.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-03 21:00:00+00:00,2022-06-05 14:00:00+00:00,42,0.0,0.0,0.1,8.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-05 19:00:00+00:00,2022-06-06 20:00:00+00:00,26,0.0,0.0,0.4,3.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-09 19:00:00+00:00,2022-06-13 01:00:00+00:00,79,0.0,0.0,0.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-13 12:00:00+00:00,2022-06-16 13:00:00+00:00,74,0.0,0.0,6.0,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-16 17:00:00+00:00,2022-06-20 21:00:00+00:00,101,0.0,0.0,0.9,0.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-22 19:00:00+00:00,2022-06-23 22:00:00+00:00,28,0.0,0.0,1.0,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-25 00:00:00+00:00,2022-06-27 16:00:00+00:00,65,0.0,0.0,0.1,1.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-06-29 04:00:00+00:00,2022-06-30 16:00:00+00:00,37,0.0,0.0,0.1,2.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-01 18:00:00+00:00,2022-07-03 02:00:00+00:00,33,0.0,0.0,0.1,1.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-05 04:00:00+00:00,2022-07-06 19:00:00+00:00,40,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-08 06:00:00+00:00,2022-07-10 01:00:00+00:00,44,0.0,0.0,1.4,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-10 05:00:00+00:00,2022-07-15 00:00:00+00:00,116,0.0,0.0,2.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-15 06:00:00+00:00,2022-07-22 18:00:00+00:00,181,0.0,0.0,0.6,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-23 06:00:00+00:00,2022-07-25 20:00:00+00:00,63,0.0,0.0,0.4,2.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-26 08:00:00+00:00,2022-07-28 18:00:00+00:00,59,0.0,0.0,0.7,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-07-30 15:00:00+00:00,2022-08-02 01:00:00+00:00,59,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-08-02 03:00:00+00:00,2022-08-05 14:00:00+00:00,84,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-08-06 14:00:00+00:00,2022-08-15 08:00:00+00:00,211,0.0,0.0,0.2,0.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-08-16 00:00:00+00:00,2022-08-18 14:00:00+00:00,63,0.0,0.0,0.3,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-08-21 01:00:00+00:00,2022-08-26 20:00:00+00:00,140,0.0,0.0,1.1,4.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-08-28 17:00:00+00:00,2022-08-31 04:00:00+00:00,60,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-08-31 20:00:00+00:00,2022-09-03 14:00:00+00:00,67,0.0,0.0,0.3,19.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-09-03 18:00:00+00:00,2022-09-07 05:00:00+00:00,84,0.0,0.0,2.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-09-11 15:00:00+00:00,2022-09-14 06:00:00+00:00,64,0.0,0.0,3.3,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-09-20 13:00:00+00:00,2022-09-24 15:00:00+00:00,99,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-09-30 00:00:00+00:00,2022-10-01 11:00:00+00:00,36,0.0,0.0,0.1,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-10-03 04:00:00+00:00,2022-10-08 02:00:00+00:00,119,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-10-09 16:00:00+00:00,2022-10-11 03:00:00+00:00,36,0.0,0.0,0.1,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-10-11 06:00:00+00:00,2022-10-13 04:00:00+00:00,47,0.0,0.0,0.7,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-10-15 10:00:00+00:00,2022-10-18 17:00:00+00:00,80,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-10-18 19:00:00+00:00,2022-10-21 19:00:00+00:00,73,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-10-22 10:00:00+00:00,2022-10-24 02:00:00+00:00,41,0.0,0.0,0.4,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-10-26 09:00:00+00:00,2022-11-04 00:00:00+00:00,208,0.0,0.0,0.1,2.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-11-05 18:00:00+00:00,2022-11-09 20:00:00+00:00,99,0.0,0.0,0.5,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-11-10 09:00:00+00:00,2022-11-16 04:00:00+00:00,140,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-11-19 00:00:00+00:00,2022-11-20 22:00:00+00:00,47,0.0,0.0,0.5,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-11-24 15:00:00+00:00,2022-11-25 16:00:00+00:00,26,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-11-26 17:00:00+00:00,2022-11-28 16:00:00+00:00,48,0.0,0.0,0.8,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-11-29 21:00:00+00:00,2022-12-02 10:00:00+00:00,62,0.0,0.0,0.2,0.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-02 19:00:00+00:00,2022-12-05 15:00:00+00:00,69,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-05 21:00:00+00:00,2022-12-07 06:00:00+00:00,34,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-07 10:00:00+00:00,2022-12-09 16:00:00+00:00,55,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-11 08:00:00+00:00,2022-12-14 02:00:00+00:00,67,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-16 22:00:00+00:00,2022-12-21 12:00:00+00:00,111,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-25 08:00:00+00:00,2022-12-26 14:00:00+00:00,31,0.0,0.0,0.1,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-27 07:00:00+00:00,2022-12-30 02:00:00+00:00,68,0.0,0.0,0.1,1.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2022-12-31 00:00:00+00:00,2023-01-03 04:00:00+00:00,77,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-03 20:00:00+00:00,2023-01-05 02:00:00+00:00,31,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-06 00:00:00+00:00,2023-01-08 15:00:00+00:00,64,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-12 01:00:00+00:00,2023-01-13 13:00:00+00:00,37,0.0,0.0,0.2,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-14 00:00:00+00:00,2023-01-15 01:00:00+00:00,26,0.0,0.0,1.2,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-15 16:00:00+00:00,2023-01-19 01:00:00+00:00,82,0.0,0.0,2.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-19 06:00:00+00:00,2023-01-20 15:00:00+00:00,34,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-22 05:00:00+00:00,2023-01-27 01:00:00+00:00,117,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-28 02:00:00+00:00,2023-01-30 11:00:00+00:00,58,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-30 19:00:00+00:00,2023-01-31 21:00:00+00:00,27,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-01-31 23:00:00+00:00,2023-02-02 01:00:00+00:00,27,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-02-05 21:00:00+00:00,2023-02-17 15:00:00+00:00,283,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-02-17 18:00:00+00:00,2023-02-19 05:00:00+00:00,36,0.0,0.0,0.1,0.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-02-19 20:00:00+00:00,2023-02-24 18:00:00+00:00,119,0.0,0.0,0.8,1.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-02-27 19:00:00+00:00,2023-03-08 18:00:00+00:00,216,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-03-09 09:00:00+00:00,2023-03-10 10:00:00+00:00,26,0.0,0.0,2.0,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-03-12 17:00:00+00:00,2023-03-14 02:00:00+00:00,34,0.0,0.0,0.1,4.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-03-16 00:00:00+00:00,2023-03-19 20:00:00+00:00,93,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-03-20 04:00:00+00:00,2023-03-24 10:00:00+00:00,103,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-03-28 02:00:00+00:00,2023-03-29 01:00:00+00:00,24,0.0,0.0,0.7,0.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-04-03 21:00:00+00:00,2023-04-07 18:00:00+00:00,94,0.0,0.0,0.3,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-04-09 00:00:00+00:00,2023-04-11 05:00:00+00:00,54,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-04-18 08:00:00+00:00,2023-04-19 08:00:00+00:00,25,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-04-20 05:00:00+00:00,2023-04-23 05:00:00+00:00,73,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-04-26 08:00:00+00:00,2023-04-27 12:00:00+00:00,29,0.0,0.0,1.0,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-04-29 18:00:00+00:00,2023-05-01 14:00:00+00:00,45,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-05-02 16:00:00+00:00,2023-05-05 19:00:00+00:00,76,0.0,0.0,0.4,10.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-05-06 17:00:00+00:00,2023-05-08 13:00:00+00:00,45,0.0,0.0,0.1,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-05-08 21:00:00+00:00,2023-05-09 22:00:00+00:00,26,0.0,0.0,0.2,2.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-05-11 21:00:00+00:00,2023-05-13 09:00:00+00:00,37,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-05-17 08:00:00+00:00,2023-05-22 12:00:00+00:00,125,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-05-24 16:00:00+00:00,2023-06-16 11:00:00+00:00,548,0.0,0.0,0.8,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-06-16 16:00:00+00:00,2023-06-19 22:00:00+00:00,79,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-06-20 22:00:00+00:00,2023-06-22 21:00:00+00:00,48,0.0,0.0,0.5,0.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-06-24 01:00:00+00:00,2023-06-27 04:00:00+00:00,76,0.0,0.0,0.1,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-06-28 06:00:00+00:00,2023-06-30 00:00:00+00:00,43,0.0,0.0,0.7,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-02 09:00:00+00:00,2023-07-04 17:00:00+00:00,57,0.0,0.0,0.6,2.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-05 15:00:00+00:00,2023-07-06 15:00:00+00:00,25,0.0,0.0,1.9,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-06 17:00:00+00:00,2023-07-10 09:00:00+00:00,89,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-10 12:00:00+00:00,2023-07-11 22:00:00+00:00,35,0.0,0.0,0.2,18.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-13 22:00:00+00:00,2023-07-16 21:00:00+00:00,72,0.0,0.0,0.9,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-17 08:00:00+00:00,2023-07-18 22:00:00+00:00,39,0.0,0.0,0.3,1.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-20 07:00:00+00:00,2023-07-21 06:00:00+00:00,24,0.0,0.0,0.5,2.5,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-22 01:00:00+00:00,2023-07-24 13:00:00+00:00,61,0.0,0.0,0.2,15.8,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-07-30 17:00:00+00:00,2023-07-31 23:00:00+00:00,31,0.0,0.0,0.5,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-08-07 21:00:00+00:00,2023-08-09 04:00:00+00:00,32,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-08-10 08:00:00+00:00,2023-08-12 14:00:00+00:00,55,0.0,0.0,0.2,1.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-08-12 16:00:00+00:00,2023-08-13 20:00:00+00:00,29,0.0,0.0,1.7,,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-08-14 15:00:00+00:00,2023-08-15 14:00:00+00:00,24,0.0,0.0,,3.9,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-08-15 18:00:00+00:00,2023-08-23 05:00:00+00:00,180,0.0,0.0,2.6,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-08-23 07:00:00+00:00,2023-08-24 21:00:00+00:00,39,0.0,0.0,0.1,6.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-09-01 08:00:00+00:00,2023-09-12 19:00:00+00:00,276,0.0,0.0,0.3,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-09-14 03:00:00+00:00,2023-09-18 12:00:00+00:00,106,0.0,0.0,0.2,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-09-19 03:00:00+00:00,2023-09-22 02:00:00+00:00,72,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-09-23 10:00:00+00:00,2023-09-28 04:00:00+00:00,115,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-09-28 06:00:00+00:00,2023-09-29 19:00:00+00:00,38,0.0,0.0,0.1,2.6,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-09-29 22:00:00+00:00,2023-10-03 18:00:00+00:00,93,0.0,0.0,1.4,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-10-03 22:00:00+00:00,2023-10-14 15:00:00+00:00,258,0.0,0.0,0.9,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-10-15 17:00:00+00:00,2023-10-19 20:00:00+00:00,100,0.0,0.0,2.0,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-10-22 03:00:00+00:00,2023-10-24 08:00:00+00:00,54,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-10-28 04:00:00+00:00,2023-10-30 21:00:00+00:00,66,0.0,0.0,0.2,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-10-31 22:00:00+00:00,2023-11-02 12:00:00+00:00,39,0.0,0.0,0.8,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-05 01:00:00+00:00,2023-11-07 12:00:00+00:00,60,0.0,0.0,1.2,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-07 20:00:00+00:00,2023-11-09 21:00:00+00:00,50,0.0,0.0,0.4,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-11 06:00:00+00:00,2023-11-12 14:00:00+00:00,33,0.0,0.0,0.5,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-15 12:00:00+00:00,2023-11-16 14:00:00+00:00,27,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-19 13:00:00+00:00,2023-11-21 04:00:00+00:00,40,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-22 21:00:00+00:00,2023-11-24 03:00:00+00:00,31,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-26 19:00:00+00:00,2023-11-27 21:00:00+00:00,27,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-11-29 05:00:00+00:00,2023-11-30 08:00:00+00:00,28,0.0,0.0,0.6,0.3,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-12-03 00:00:00+00:00,2023-12-05 14:00:00+00:00,63,0.0,0.0,0.2,1.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-12-07 03:00:00+00:00,2023-12-08 17:00:00+00:00,39,0.0,0.0,0.4,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-12-16 04:00:00+00:00,2023-12-20 04:00:00+00:00,97,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-12-23 09:00:00+00:00,2023-12-24 17:00:00+00:00,33,0.0,0.0,0.1,0.7,plausible_physical_zero_not_rejected
rain_toelz,frozen,2023-12-24 20:00:00+00:00,2023-12-31 16:00:00+00:00,165,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-01-01 01:00:00+00:00,2024-01-02 20:00:00+00:00,44,0.0,0.0,0.2,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-01-04 14:00:00+00:00,2024-01-05 23:00:00+00:00,34,0.0,0.0,0.1,1.0,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-01-08 06:00:00+00:00,2024-01-15 03:00:00+00:00,166,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-01-15 15:00:00+00:00,2024-01-17 02:00:00+00:00,36,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-01-19 13:00:00+00:00,2024-01-22 18:00:00+00:00,78,0.0,0.0,0.1,0.4,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-01-26 21:00:00+00:00,2024-02-01 06:00:00+00:00,130,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-02-02 14:00:00+00:00,2024-02-07 22:00:00+00:00,129,0.0,0.0,0.8,0.2,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-02-09 01:00:00+00:00,2024-02-11 02:00:00+00:00,50,0.0,0.0,0.1,0.1,plausible_physical_zero_not_rejected
rain_toelz,frozen,2024-02-13 00:00:00+00:00,2024-02-14 10:00:00+00:00,35,0.0,0.0,0.2,0.1,plausible_physical_zero_not_rejected
